listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier,market_segment,actual_price_usd,predicted_fair_price_usd,predicted_price_q10,predicted_price_q90,interval_width_pct,direction_confidence,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal
982038,Zen 1Bdrm w office central Ft Greene- near Park,https://www.airbnb.com/rooms/982038,Brooklyn,Fort Greene,Entire home/apt,Entire rental unit,Individual,monthly,115.43,162.37,78.49,191.38,0.6965,Uncertain (within plausible range),43.6,Medium,-46.94,-0.2891,Below model benchmark (review price)
1255828,Sunny Beach House type room on UWS,https://www.airbnb.com/rooms/1255828,Manhattan,Upper West Side,Private room,Private room in rental unit,Individual,monthly,81.45,94.36,73.26,129.93,0.6307,Uncertain (within plausible range),57.1,Medium,-12.91,-0.1369,Below model benchmark (review price)
1263964,!!! Designer room in NYC!!! 12 min to Time Square,https://www.airbnb.com/rooms/1263964,Manhattan,Harlem,Private room,Private room in rental unit,Individual,monthly,79.94,72.16,50.61,102.17,0.73,Uncertain (within plausible range),37.9,Medium,7.78,0.1079,Above model benchmark (review price)
1268154,"Big room W/ private bathroom in Queens, NYC",https://www.airbnb.com/rooms/1268154,Queens,Maspeth,Private room,Private room in rental unit,Individual,monthly,54.26,68.75,52.38,89.99,0.6211,Uncertain (within plausible range),59.1,Medium,-14.49,-0.2108,Below model benchmark (review price)
983625,Great Studio in the heart of Harlem,https://www.airbnb.com/rooms/983625,Manhattan,Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,105.37,110.95,72.55,152.79,0.7233,Uncertain (within plausible range),38.9,Medium,-5.58,-0.0503,Within 10% of model benchmark
1702781,Nice and quiet private room,https://www.airbnb.com/rooms/1702781,Queens,Astoria,Private room,Private room in rental unit,Individual,monthly,56.43,67.97,47.1,103.13,0.8383,Uncertain (within plausible range),22.8,Low,-11.54,-0.1697,Below model benchmark (review price)
1278784,Private room minutes from midtown!,https://www.airbnb.com/rooms/1278784,Bronx,Longwood,Private room,Private room in rental unit,Individual,monthly,66.4,99.22,52.06,138.62,0.9029,Uncertain (within plausible range),16.5,Low,-32.82,-0.3308,Below model benchmark (review price)
993514,Special Discount For Longterm 1 BR with W/D & Deck,https://www.airbnb.com/rooms/993514,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Mid-Multi,monthly,262.0,230.55,145.4,302.96,0.686,Uncertain (within plausible range),45.5,Medium,31.45,0.1364,Above model benchmark (review price)
993575,Discount for Longterm Large Luxury Furnished 1BR,https://www.airbnb.com/rooms/993575,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Mid-Multi,monthly,273.8,215.34,160.73,269.9,0.5214,Confident: lower price,80.2,Medium,58.46,0.2715,Above model benchmark (review price)
993576,Luxury Furnished 1BR _ Special Discount Longterm,https://www.airbnb.com/rooms/993576,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Mid-Multi,monthly,266.13,214.67,167.02,287.15,0.5705,Uncertain (within plausible range),70.1,Medium,51.46,0.2397,Above model benchmark (review price)
1731365,Duplex apartment with garden,https://www.airbnb.com/rooms/1731365,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Small-Multi,monthly,674.93,467.94,214.39,616.88,0.8508,Confident: lower price,21.4,Low,206.99,0.4423,Above model benchmark (review price)
1300216,30% Off 1 bdrm Apt two Blocks to 30ave Subway stop,https://www.airbnb.com/rooms/1300216,Queens,Astoria,Entire home/apt,Entire rental unit,Individual,monthly,120.04,133.89,92.93,199.12,0.7878,Uncertain (within plausible range),29.1,Medium,-13.85,-0.1034,Below model benchmark (review price)
1010785,Awesome balcony apt W Parking! 1 Block to Subway!,https://www.airbnb.com/rooms/1010785,Queens,Astoria,Entire home/apt,Entire rental unit,Individual,monthly,166.47,134.03,104.41,198.81,0.7064,Uncertain (within plausible range),42.1,Medium,32.44,0.242,Above model benchmark (review price)
1023529,Convenient and private,https://www.airbnb.com/rooms/1023529,Manhattan,Harlem,Private room,Private room in rental unit,Individual,monthly,58.63,63.78,47.43,84.24,0.6103,Uncertain (within plausible range),61.6,Medium,-5.15,-0.0807,Within 10% of model benchmark
1024647,"Quiet Bronx garden oasis, 15 min from hospitals",https://www.airbnb.com/rooms/1024647,Bronx,Norwood,Entire home/apt,Entire condo,Individual,monthly,106.57,102.98,82.9,176.65,0.8253,Uncertain (within plausible range),24.1,Low,3.59,0.0348,Within 10% of model benchmark
1759154,BEST Bushwick 1 Bedroom Suite-15 min to Manhattan,https://www.airbnb.com/rooms/1759154,Brooklyn,Bushwick,Entire home/apt,Entire rental unit,Small-Multi,monthly,70.8,102.32,68.67,130.64,0.6094,Uncertain (within plausible range),61.8,Medium,-31.52,-0.3081,Below model benchmark (review price)
1776732,2000 sqf  Duplex in Townhouse,https://www.airbnb.com/rooms/1776732,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Small-Multi,monthly,671.6,377.84,199.04,608.39,1.0587,Confident: lower price,7.1,Low,293.76,0.7775,Above model benchmark (review price)
1331960,Artsy & Cozy. 2 stops from Manhattan! W/D in unit.,https://www.airbnb.com/rooms/1331960,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire condo,Individual,monthly,148.24,147.12,106.03,206.79,0.6865,Uncertain (within plausible range),45.4,Medium,1.12,0.0076,Within 10% of model benchmark
1027808,East Village Loft - 1300 sq/ft home - Huge Living!,https://www.airbnb.com/rooms/1027808,Manhattan,East Village,Entire home/apt,Entire loft,Individual,monthly,588.8,360.45,173.44,491.07,0.8779,Confident: lower price,18.6,Low,228.35,0.6335,Above model benchmark (review price)
1030254,Large room in Beautiful communal house,https://www.airbnb.com/rooms/1030254,Brooklyn,Bushwick,Private room,Private room in rental unit,Small-Multi,monthly,64.63,49.58,40.82,83.8,0.8585,Uncertain (within plausible range),20.6,Low,15.05,0.3035,Above model benchmark (review price)
1036498,Astoria Budget Room Near Metro FIFA World Cup 2026,https://www.airbnb.com/rooms/1036498,Queens,Long Island City,Private room,Private room in rental unit,Small-Multi,monthly,76.47,64.18,46.23,86.87,0.6493,Uncertain (within plausible range),52.9,Medium,12.29,0.1915,Above model benchmark (review price)
1793091,Private  Studio with workstation  Museum Block UWS,https://www.airbnb.com/rooms/1793091,Manhattan,Upper West Side,Entire home/apt,Entire townhouse,Small-Multi,monthly,205.7,197.8,156.31,238.73,0.4378,Uncertain (within plausible range),91.2,Medium,7.9,0.04,Within 10% of model benchmark
1039984,Furnished Top floor Apartment,https://www.airbnb.com/rooms/1039984,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Individual,monthly,129.65,123.33,89.9,182.58,0.7511,Uncertain (within plausible range),34.7,Medium,6.32,0.0512,Within 10% of model benchmark
1342443,Great Affortable Stay In New York,https://www.airbnb.com/rooms/1342443,Queens,Sunnyside,Private room,Private room in rental unit,Individual,monthly,59.0,60.73,41.2,97.13,0.9139,Uncertain (within plausible range),15.7,Low,-1.73,-0.0285,Within 10% of model benchmark
1359130,Artist Apartment in Manhattan  Great loc.,https://www.airbnb.com/rooms/1359130,Manhattan,Washington Heights,Entire home/apt,Entire rental unit,Individual,monthly,200.97,118.69,78.9,163.84,0.7192,Confident: lower price,39.7,Medium,82.28,0.6932,Above model benchmark (review price)
1045897,"HISTORIC WILLIAMSBURG, BKLYN",https://www.airbnb.com/rooms/1045897,Brooklyn,Williamsburg,Entire home/apt,Entire serviced apartment,Individual,monthly,221.8,157.51,133.45,232.38,0.6312,Uncertain (within plausible range),57.0,Medium,64.29,0.4081,Above model benchmark (review price)
1380326,Positive Cozy Room!,https://www.airbnb.com/rooms/1380326,Manhattan,Upper East Side,Private room,Private room in rental unit,Small-Multi,monthly,70.9,78.2,65.75,139.89,0.9234,Uncertain (within plausible range),14.9,Low,-7.3,-0.0933,Within 10% of model benchmark
1438870,Yoga place,https://www.airbnb.com/rooms/1438870,Manhattan,Harlem,Private room,Private room in rental unit,Individual,monthly,76.99,62.45,42.24,86.56,0.7257,Uncertain (within plausible range),38.5,Medium,14.54,0.2328,Above model benchmark (review price)
1440363,Artsy Harlem Guest Space,https://www.airbnb.com/rooms/1440363,Manhattan,Harlem,Entire home/apt,Entire guest suite,Individual,monthly,97.37,125.16,79.1,167.5,0.7102,Uncertain (within plausible range),41.3,Medium,-27.79,-0.222,Below model benchmark (review price)
1057022,Large Full-Size 1br Prime East Village Apartment,https://www.airbnb.com/rooms/1057022,Manhattan,East Village,Entire home/apt,Entire rental unit,Individual,monthly,129.71,139.7,104.27,196.22,0.6641,Uncertain (within plausible range),49.9,Medium,-9.99,-0.0715,Within 10% of model benchmark
1885714,Nice Bedroom in Central Bushwick!,https://www.airbnb.com/rooms/1885714,Brooklyn,Bushwick,Private room,Private room in rental unit,Small-Multi,monthly,77.07,63.59,49.35,101.34,0.8124,Uncertain (within plausible range),25.8,Medium,13.48,0.212,Above model benchmark (review price)
1897447,Large Garden Apartment,https://www.airbnb.com/rooms/1897447,Brooklyn,Gowanus,Entire home/apt,Entire guest suite,Individual,monthly,161.53,149.83,101.06,214.66,0.7577,Uncertain (within plausible range),33.7,Medium,11.7,0.0781,Within 10% of model benchmark
1901154,"Beautiful 2BR, Bathroom apartment in Harlem.",https://www.airbnb.com/rooms/1901154,Manhattan,Harlem,Entire home/apt,Entire condo,Individual,monthly,111.35,188.68,104.19,232.06,0.6828,Uncertain (within plausible range),46.1,Medium,-77.33,-0.4098,Below model benchmark (review price)
1461965,Private Bedroom WITH Living room and working space,https://www.airbnb.com/rooms/1461965,Brooklyn,Crown Heights,Private room,Private room in rental unit,Individual,monthly,64.43,66.37,51.44,96.96,0.7085,Uncertain (within plausible range),41.7,Medium,-1.94,-0.0293,Within 10% of model benchmark
1935302,COZY and WARM Garden Apartment,https://www.airbnb.com/rooms/1935302,Brooklyn,Fort Greene,Entire home/apt,Entire townhouse,Individual,monthly,154.13,196.14,119.93,220.35,0.5184,Uncertain (within plausible range),80.7,Medium,-42.01,-0.2142,Below model benchmark (review price)
1936633,Great 1BD waterfront City Island NY,https://www.airbnb.com/rooms/1936633,Bronx,City Island,Entire home/apt,Entire rental unit,Individual,monthly,103.24,91.51,67.97,128.76,0.6496,Uncertain (within plausible range),52.8,Medium,11.73,0.1282,Above model benchmark (review price)
1941435,Sunny Room near all,https://www.airbnb.com/rooms/1941435,Brooklyn,Crown Heights,Private room,Private room in townhouse,Small-Multi,monthly,44.57,53.61,43.94,70.96,0.5192,Uncertain (within plausible range),80.6,Medium,-9.04,-0.1687,Below model benchmark (review price)
1479283,"Great Chelsea Location,Queen Bed+Convertible Couch",https://www.airbnb.com/rooms/1479283,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Mid-Multi,monthly,62.66,166.84,111.29,274.07,0.9587,Confident: raise price,12.3,Low,-104.18,-0.6244,Below model benchmark (review price)
1941439,Private Room next to Park - 5 mins to subways!,https://www.airbnb.com/rooms/1941439,Manhattan,East Harlem,Private room,Private room in rental unit,Individual,monthly,72.73,82.97,62.49,98.03,0.4807,Uncertain (within plausible range),86.2,Medium,-10.24,-0.1235,Below model benchmark (review price)
1921859,Adorable 1BD Home with view of NYC,https://www.airbnb.com/rooms/1921859,Queens,Astoria,Entire home/apt,Entire rental unit,Individual,monthly,205.7,136.71,114.02,207.87,0.6901,Uncertain (within plausible range),44.8,Medium,68.99,0.5046,Above model benchmark (review price)
2254817,"Manhattan 73 St & 3 Ave. Private, Elegant & clean",https://www.airbnb.com/rooms/2254817,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Individual,monthly,152.67,202.56,140.16,259.66,0.5987,Uncertain (within plausible range),64.4,Medium,-49.89,-0.2463,Below model benchmark (review price)
2255549,Modern Studio w/ Private Entry - Heart of Chelsea,https://www.airbnb.com/rooms/2255549,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Individual,monthly,193.03,172.51,115.99,251.2,0.7846,Uncertain (within plausible range),29.5,Medium,20.52,0.119,Above model benchmark (review price)
2754179,Afi Apartments Fabulous Apartment Upper East Side,https://www.airbnb.com/rooms/2754179,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,137.33,162.47,121.73,229.75,0.6634,Uncertain (within plausible range),50.1,Medium,-25.14,-0.1548,Below model benchmark (review price)
2786015,Comfortable Strivers Row Hideaway - Monthly Rental,https://www.airbnb.com/rooms/2786015,Manhattan,Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,123.98,122.65,78.13,186.07,0.8694,Uncertain (within plausible range),19.4,Low,1.33,0.0109,Within 10% of model benchmark
1979127,Sunny duplex oasis:  3 private terraces & hot tub,https://www.airbnb.com/rooms/1979127,Manhattan,East Village,Entire home/apt,Entire loft,Individual,monthly,433.58,364.35,167.35,512.31,0.9408,Uncertain (within plausible range),13.5,Low,69.23,0.19,Above model benchmark (review price)
2817967,Afi Apartments Beautiful Studio! Upper East Side,https://www.airbnb.com/rooms/2817967,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,118.0,161.76,126.03,237.39,0.6866,Confident: raise price,45.4,Medium,-43.76,-0.2705,Below model benchmark (review price)
2847652,A large comfortable room for rest and relaxation,https://www.airbnb.com/rooms/2847652,Manhattan,Washington Heights,Private room,Private room in rental unit,Individual,monthly,51.1,67.54,42.55,87.33,0.6851,Uncertain (within plausible range),45.7,Medium,-16.44,-0.2434,Below model benchmark (review price)
2298731,"A Hop, Skip, & Jump from Times Square & Hudson Yd.",https://www.airbnb.com/rooms/2298731,Manhattan,Hell's Kitchen,Entire home/apt,Entire loft,Individual,monthly,182.0,241.78,137.38,332.57,0.8071,Uncertain (within plausible range),26.5,Medium,-59.78,-0.2472,Below model benchmark (review price)
2310594,Studio Apt. in East Williamsburg,https://www.airbnb.com/rooms/2310594,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Small-Multi,monthly,114.8,160.41,112.68,212.65,0.6262,Uncertain (within plausible range),57.9,Medium,-45.61,-0.2843,Below model benchmark (review price)
2015168,Cozy 2BD APT close to subway,https://www.airbnb.com/rooms/2015168,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire home,Individual,monthly,136.09,192.55,132.83,259.18,0.6585,Uncertain (within plausible range),50.8,Medium,-56.46,-0.2932,Below model benchmark (review price)
2863408,Afi Apartments Modern Studio Upper East Side,https://www.airbnb.com/rooms/2863408,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,120.97,128.89,112.27,229.52,0.9037,Uncertain (within plausible range),16.4,Low,-7.92,-0.0614,Within 10% of model benchmark
2865117,Huge and beautiful Park Slope Apt,https://www.airbnb.com/rooms/2865117,Brooklyn,Park Slope,Entire home/apt,Entire rental unit,Individual,monthly,231.96,204.88,129.77,260.62,0.6416,Uncertain (within plausible range),54.5,Medium,27.08,0.1322,Above model benchmark (review price)
2870840,Cozy private room in beautiful apt,https://www.airbnb.com/rooms/2870840,Manhattan,Washington Heights,Private room,Private room in rental unit,Individual,monthly,58.78,60.87,40.93,102.95,0.995,Uncertain (within plausible range),10.2,Low,-2.09,-0.0343,Within 10% of model benchmark
2872353,Afi Apartments Modern 1-Bedroom Upper East Side,https://www.airbnb.com/rooms/2872353,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,136.97,141.49,121.58,200.22,0.5565,Uncertain (within plausible range),73.2,Medium,-4.52,-0.032,Within 10% of model benchmark
2373238,Times Square Area Quiet + Private Guest Studio,https://www.airbnb.com/rooms/2373238,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Small-Multi,monthly,141.07,172.98,120.4,199.01,0.473,Uncertain (within plausible range),87.2,Medium,-31.91,-0.1844,Below model benchmark (review price)
2922197,Furnished privte room,https://www.airbnb.com/rooms/2922197,Brooklyn,Greenpoint,Private room,Private room in rental unit,Small-Multi,monthly,81.95,76.9,56.89,129.18,0.9269,Uncertain (within plausible range),14.7,Low,5.05,0.0656,Within 10% of model benchmark
2041041,Temporary Flatmate in Lenox Hill on the UES (Manh),https://www.airbnb.com/rooms/2041041,Manhattan,Upper East Side,Private room,Private room in rental unit,Individual,monthly,80.99,88.24,69.59,145.17,0.8536,Uncertain (within plausible range),21.1,Low,-7.25,-0.0822,Within 10% of model benchmark
2940007,Sun-Filled 1BR LES • On “Coolest Street”,https://www.airbnb.com/rooms/2940007,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,Individual,monthly,199.67,168.45,121.53,216.74,0.575,Uncertain (within plausible range),69.1,Medium,31.22,0.1854,Above model benchmark (review price)
2069359,New 1BR + 1BA with Private Entrance,https://www.airbnb.com/rooms/2069359,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Individual,monthly,84.37,79.3,46.05,108.09,0.7941,Uncertain (within plausible range),28.3,Medium,5.07,0.064,Within 10% of model benchmark
2968070,Near Times Square and Hell's Kitchen,https://www.airbnb.com/rooms/2968070,Manhattan,Theater District,Private room,Private room in rental unit,Individual,monthly,95.08,94.1,52.64,186.91,1.3504,Uncertain (within plausible range),1.8,Low,0.98,0.0105,Within 10% of model benchmark
2979097,Afi Apartments Perfect NYC Flat! Upper East Side,https://www.airbnb.com/rooms/2979097,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,136.8,173.88,124.01,222.12,0.5649,Uncertain (within plausible range),71.4,Medium,-37.08,-0.2132,Below model benchmark (review price)
2987465,"Afi Apartments Chic, Modern Apt Upper East Side",https://www.airbnb.com/rooms/2987465,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,136.97,136.71,119.44,198.47,0.5784,Uncertain (within plausible range),68.4,Medium,0.26,0.0019,Within 10% of model benchmark
2400614,Your Very Own Williamsburg Apt!,https://www.airbnb.com/rooms/2400614,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Individual,monthly,187.54,150.36,118.45,248.53,0.8616,Uncertain (within plausible range),20.3,Low,37.18,0.2473,Above model benchmark (review price)
2435198,"Lovely Private Bedroom in Vibrant Bronx, NY",https://www.airbnb.com/rooms/2435198,Bronx,Soundview,Private room,Private room in rental unit,Small-Multi,monthly,43.53,55.73,42.77,85.85,0.7585,Uncertain (within plausible range),33.5,Medium,-12.2,-0.2189,Below model benchmark (review price)
2081850,"Private room in spacious apt in Harlem, NYC",https://www.airbnb.com/rooms/2081850,Manhattan,Harlem,Private room,Private room in condo,Individual,monthly,50.33,67.98,47.89,125.66,1.1042,Uncertain (within plausible range),5.7,Low,-17.65,-0.2596,Below model benchmark (review price)
2083749,Stylish NYC Oasis near Columbia University,https://www.airbnb.com/rooms/2083749,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Individual,monthly,98.66,193.04,166.57,273.83,0.5658,Confident: raise price,71.2,Medium,-94.38,-0.4889,Below model benchmark (review price)
3012871,Amazing large Luxury apt on Bedford Ave,https://www.airbnb.com/rooms/3012871,Brooklyn,Williamsburg,Entire home/apt,Entire condo,Individual,monthly,240.01,217.8,165.6,254.74,0.4186,Uncertain (within plausible range),93.1,Medium,22.21,0.102,Above model benchmark (review price)
