id,last_scraped,listing_first_review_date,listing_last_review_date,host_id,host_experience_years,listing_name,listing_url,borough,neighborhood,latitude,longitude,room_type,property_type,max_guests,bedrooms,beds,bathrooms,bedrooms_imputed,beds_imputed,bathrooms_imputed,nightly_price,days_available_next_365,min_nights,max_nights,is_monthly_rental(min_nights>28),total_reviews,reviews_last_12mo,reviews_last_30d,reviews_per_month,rating_overall,rating_cleanliness,rating_checkin,rating_communication,rating_location,rating_value,rating_listing_accuracy,is_superhost,host_total_listings,occupancy_rate,estimated_annual_revenue,host_tier,capacity_tier,segment,days_since_last_review,reviews_last_12mo_verified,sentiment_score,has_smoke_alarm,has_wifi,has_carbon_monoxide_alarm,has_hot_water,has_hangers,has_kitchen,has_bed_linens,has_hair_dryer,has_iron,has_essentials,has_dishes_and_silverware,has_microwave,has_refrigerator,has_cooking_basics,has_dedicated_workspace,has_air_conditioning,has_shampoo,has_heating,has_self_check_in,has_fire_extinguisher,occupancy_Jan,occupancy_Feb,occupancy_Mar,occupancy_Apr,occupancy_May,occupancy_Jun,occupancy_Jul,occupancy_Aug,occupancy_Sep,occupancy_Oct,occupancy_Nov,occupancy_Dec,occupancy_rate_calendar
27359696,6/15/26,8/5/18,4/3/26,47782497,7,"Barolo, Queen bunk bed! 🔕 and calm area",https://www.airbnb.com/rooms/27359696,Brooklyn,East New York,40.66963,-73.87714,Private room,Private room in rental unit,4,2,2,1,1,0,0,65.36,165,30,1125,1,46,1,0,0.48,4.74,4.76,4.98,4.93,4.22,4.78,4.78,t,7,60,3922,Mid-Multi,medium,Brooklyn | Private room | medium,72,1,4.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0.5333,1,1,1,1,1,1,0.5479
27359897,6/15/26,8/2/18,5/28/26,47782497,7,"Asti, near 3-4-A-C,Self Check-In",https://www.airbnb.com/rooms/27359897,Brooklyn,East New York,40.66974,-73.87707,Private room,Private room in rental unit,2,1,1,1,1,0,0,64.46,348,30,730,1,74,3,1,0.77,4.78,4.77,4.92,4.91,4.32,4.78,4.85,t,7,180,11603,Mid-Multi,small,Brooklyn | Private room | small,17,3,4.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0.5333,0.0323,0,0,0,0,0,0.0466
26803556,6/15/26,8/28/18,6/7/26,801975,8,Sunny Guest Suite Victorian Townhome.,https://www.airbnb.com/rooms/26803556,Brooklyn,Crown Heights,40.67770855842678,-73.94611689,Private room,Private room in townhouse,2,2,2,1,0,0,0,269,292,7,60,0,111,13,2,1.17,4.95,4.95,4.96,5,4.7,4.8,4.94,t,3,182,48958,Small-Multi,small,Brooklyn | Private room | small,7,13,4.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.5333,0.6774,0,0.8,0.3871,0,0,0.2
26010424,6/15/26,8/23/18,9/8/25,195497710,7,Private Apartment 30mins from Times Square,https://www.airbnb.com/rooms/26010424,Manhattan,Inwood,40.86839,-73.92015,Entire home/apt,Entire rental unit,4,1,2,1,0,0,0,111.57,166,30,1125,1,161,2,0,1.69,4.75,4.68,4.94,4.98,4.71,4.77,4.83,f,1,120,13388,Individual,medium,Manhattan | Entire home/apt | medium,279,2,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0.5333,1,1,1,1,1,0.9677,0.5452
27371581,6/15/26,2/18/20,6/2/26,201654234,7,"Two bedroom, monthly rental on B92nd St!",https://www.airbnb.com/rooms/27371581,Queens,Rockaway Beach,40.58773422241211,-73.81666565,Entire home/apt,Entire bungalow,4,2,3,1,0,0,0,156.12,280,30,1125,1,111,1,1,1.44,4.95,4.9,5,4.99,4.9,4.88,4.92,f,1,60,9367,Individual,medium,Queens | Entire home/apt | medium,12,1,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0.2581,0.5333,0.9677,0,0,0.2329
27395171,6/15/26,8/10/18,6/5/26,205745676,7,Large room w/ private bath.  Mid Flushing,https://www.airbnb.com/rooms/27395171,Queens,Flushing,40.7593,-73.8199,Private room,Private room in home,2,1,1,1,1,0,0,160,323,1,300,0,264,24,5,2.76,4.88,4.91,4.95,4.94,4.78,4.8,4.91,t,6,255,40800,Mid-Multi,small,Queens | Private room | small,9,24,4.8,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0.5,0.2581,0.1935,0.4333,0,0,0,0.1151
27409329,6/14/26,8/8/18,4/25/26,203982404,7,Most beautiful bedroom in Harlem,https://www.airbnb.com/rooms/27409329,Manhattan,East Harlem,40.80722,-73.93871,Private room,Private room in rental unit,2,1,1,1,1,0,0,88.5,240,30,1125,1,66,2,0,0.69,4.67,4.55,4.73,4.76,4.61,4.67,4.67,f,6,120,10620,Mid-Multi,small,Manhattan | Private room | small,50,2,4.4,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.6774,1,1,0.5,0.9032,0,0,0,0,0,0.3425
27416658,6/14/26,9/29/19,7/30/25,203982404,7,HARLEM ROCKS/BEST APARtMENT,https://www.airbnb.com/rooms/27416658,Manhattan,East Harlem,40.80912,-73.9388,Entire home/apt,Entire rental unit,6,2,2,1,0,0,0,177,240,30,1125,1,6,1,0,0.07,5,5,5,5,5,4.5,5,f,6,60,10620,Mid-Multi,large,Manhattan | Entire home/apt | large,319,1,5,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.6774,1,1,0.5,0.9032,0,0,0,0,0,0.3425
26013177,6/15/26,6/29/18,6/13/26,195520304,8,"Avenue L,  your Home away from Home.",https://www.airbnb.com/rooms/26013177,Brooklyn,Canarsie,40.6406786,-73.8927119,Entire home/apt,Entire guest suite,2,1,2,1,0,0,0,200,300,1,1125,0,413,46,3,4.26,4.95,4.96,4.97,4.97,4.86,4.92,4.96,t,1,255,51000,Individual,small,Brooklyn | Entire home/apt | small,1,46,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.6,0.9677,0.2903,0,0.2581,0,0,0.1781
26026904,6/15/26,8/6/18,6/6/26,195517789,7,Charming Room Sunset Park Industry City  Brooklyn,https://www.airbnb.com/rooms/26026904,Brooklyn,Sunset Park,40.6515,-74.00535,Private room,Private room in rental unit,1,1,1,1,1,0,0,168.33,214,2,1125,0,256,41,5,2.68,4.96,4.98,4.94,4.97,4.84,4.94,4.96,t,2,255,42924,Small-Multi,small,Brooklyn | Private room | small,8,41,4.6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0.0968,0,0.6452,1,1,0.9333,0.6452,0.0323,0.0667,0,0.2333,0.2903,0.4137
26038825,6/15/26,7/20/18,6/14/26,195693063,7,Beautiful Historic Harlem Townhouse,https://www.airbnb.com/rooms/26038825,Manhattan,Harlem,40.821262255422425,-73.94874972,Private room,Private room in guest suite,2,1,2,1,1,0,0,278.5,293,2,1125,0,238,37,7,2.47,4.97,4.83,4.96,4.98,4.91,4.92,4.96,t,1,255,71018,Individual,small,Manhattan | Private room | small,0,37,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.4667,0.4194,0.2258,0.8,0,0,0.4516,0.1973
26040453,6/23/26,7/9/18,6/15/26,195691349,8,Elegant Room in Private Home,https://www.airbnb.com/rooms/26040453,Brooklyn,Bedford-Stuyvesant,40.67986571762313,-73.94861981,Private room,Private room in home,2,1,1,1,0,1,0,198,9,2,1125,0,369,29,6,3.81,4.92,4.91,4.96,4.93,4.76,4.88,4.96,f,1,255,50490,Individual,small,Brooklyn | Private room | small,-1,29,4.8,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.9677,1,1,1,1,0.9667,0.8387,0.9355,1,1,1,1,0.9753
26874326,6/15/26,11/2/21,12/27/25,113295877,8,Room with private deck,https://www.airbnb.com/rooms/26874326,Staten Island,New Brighton,40.63601,-74.09102,Private room,Private room in rental unit,2,1,1,1,1,0,0,48.87,134,30,1125,1,24,3,0,0.43,4.75,4.54,4.79,4.88,4.46,4.54,4.75,t,3,180,8797,Small-Multi,small,Staten Island | Private room | small,169,3,4.4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.9677,0,0,0,0,0.6452,0.6329
27529655,6/15/26,8/9/18,6/10/26,205745676,7,Sweet room/Private attached bath central Flushing.,https://www.airbnb.com/rooms/27529655,Queens,Flushing,40.75792,-73.8193,Private room,Private room in home,2,1,1,1,1,0,0,160,317,1,1125,0,240,37,3,2.51,4.91,4.98,4.96,4.94,4.71,4.86,4.94,t,6,255,40800,Mid-Multi,small,Queens | Private room | small,4,37,5,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0.4667,0.3226,0.2903,0.5,0,0,0,0.1315
28250448,6/15/26,10/21/18,6/10/26,14214034,12,Saoco Studio,https://www.airbnb.com/rooms/28250448,Bronx,Concourse,40.81958,-73.92741,Private room,Private room in home,2,1,2,1,0,0,0,164,253,1,1125,0,102,7,4,1.09,4.83,4.67,4.88,4.92,4.76,4.8,4.87,f,1,90,14760,Individual,small,Bronx | Private room | small,4,7,4.4,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0.0645,0,0,0,0,0.4333,0.6129,0.7419,0.9,0.2903,0.0667,0.5484,0.3068
27426650,6/15/26,8/12/18,1/31/26,2948064,13,Private room in spacious loft (room 2),https://www.airbnb.com/rooms/27426650,Brooklyn,Williamsburg,40.70865,-73.93649,Private room,Private room in loft,2,1,1,1,0,0,0,55.63,68,30,1125,1,151,3,0,1.58,4.78,4.74,4.93,4.94,4.77,4.79,4.75,t,1,180,10013,Individual,small,Brooklyn | Private room | small,134,3,4.8,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0.2333,0,0.5333,1,1,1,1,1,1,0.8137
27429253,6/14/26,3/28/19,1/15/26,200239515,7,"Cozy house in Woodside, comfortable are.",https://www.airbnb.com/rooms/27429253,Queens,Woodside,40.74121,-73.89288,Private room,Private room in home,1,1,1,1,1,0,0,44.27,48,30,1125,1,6,1,0,0.07,3.67,3,4,4.17,4.17,3.17,3.67,f,212,60,2656,Enterprise,small,Queens | Private room | small,150,1,3.4,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0.4333,0,1,1,1,1,1,0.8685
27430644,6/15/26,11/2/18,4/25/26,206714649,7,Bedroom Three (Master) in House Near JFK Airport,https://www.airbnb.com/rooms/27430644,Queens,Jamaica,40.67424,-73.7971,Private room,Private room in home,2,1,1,1,1,0,0,44.25,169,30,31,1,224,6,0,2.41,4.62,4.37,4.93,4.78,4.77,4.76,4.83,f,3,255,11284,Small-Multi,small,Queens | Private room | small,50,6,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.8333,0,0,0,0,0,0.6452,0.537
27458304,6/14/26,10/6/19,11/14/25,56283770,8,Quiet Retreat E 62nd Street close to Central Park.,https://www.airbnb.com/rooms/27458304,Manhattan,Upper East Side,40.76418,-73.96742,Entire home/apt,Entire rental unit,1,1,1,1,1,0,0,228.07,123,30,90,1,11,2,0,0.14,4.91,5,5,5,5,4.91,5,t,6,120,27368,Mid-Multi,small,Manhattan | Entire home/apt | small,212,2,4.8,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0.2903,0,0,0,0.6774,0.663
28272634,6/14/26,10/8/18,2/28/26,8554637,7,Sunny East village Studio,https://www.airbnb.com/rooms/28272634,Manhattan,East Village,40.72442,-73.97692,Entire home/apt,Entire rental unit,2,1,2,1,1,0,0,190.4,83,30,1125,1,63,1,0,0.67,4.59,4.49,4.94,4.92,4.59,4.54,4.57,f,1,60,11424,Individual,small,Manhattan | Entire home/apt | small,106,1,4.6,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.4667,0,0,0.8333,1,1,1,0.7726
27468927,6/23/26,9/25/18,6/11/26,206778021,7,Urban Luxury Riverside Master Suite,https://www.airbnb.com/rooms/27468927,Manhattan,Harlem,40.8243,-73.95547,Private room,Private room in rental unit,2,1,1,1,1,1,0,87.55,43,30,1125,1,149,3,1,1.58,4.81,4.91,4.79,4.88,4.7,4.78,4.91,f,12,180,15759,Mid-Multi,small,Manhattan | Private room | small,3,3,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.6129,0,1,1,1,1,0.8822
27470676,6/23/26,1/21/22,7/9/25,56283770,8,Charming Park Avenue Elegance: Heart of Manhattan,https://www.airbnb.com/rooms/27470676,Manhattan,Upper East Side,40.76418,-73.96742,Entire home/apt,Entire rental unit,1,1,1,1,1,1,0,156.77,88,30,90,1,13,1,0,0.24,5,5,4.92,5,4.85,4.85,4.92,t,6,60,9406,Mid-Multi,small,Manhattan | Entire home/apt | small,340,1,5,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0.7667,0,0,0.3667,1,1,1,0.7589
27483961,6/14/26,12/1/18,4/12/26,2822805,13,<A/C/G Trains> Home Share w/ Young Professionals,https://www.airbnb.com/rooms/27483961,Brooklyn,Bedford-Stuyvesant,40.68628,-73.95076,Private room,Private room in rental unit,1,1,1,1.5,1,0,0,66.59,348,30,1125,1,19,2,0,0.21,4.79,4.74,4.95,5,4.68,4.63,4.74,t,20,120,7991,Mid-Multi,small,Brooklyn | Private room | small,63,2,4.6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5667,0,0,0,0,0,0,0.0466
27488806,6/14/26,9/10/18,5/30/26,206778021,7,Tranquil Beauty Manhattan Suite,https://www.airbnb.com/rooms/27488806,Manhattan,Harlem,40.82203,-73.95442,Private room,Private room in rental unit,1,1,1,1,1,0,0,81.26,92,30,1125,1,159,1,1,1.68,4.86,4.9,4.84,4.88,4.74,4.82,4.86,f,12,60,4876,Mid-Multi,small,Manhattan | Private room | small,15,1,3.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.5667,0.4194,0,0,1,1,1,0.7479
27503062,6/14/26,6/7/21,12/8/25,5810195,13,Private room in cosy Upper Manhattan apartment.,https://www.airbnb.com/rooms/27503062,Manhattan,Inwood,40.86337,-73.92705,Private room,Private room in rental unit,2,1,1,1,1,0,0,52.7,318,30,1125,1,26,1,0,0.43,4.62,4.42,4.65,4.69,4.69,4.69,4.58,f,2,60,3162,Small-Multi,small,Manhattan | Private room | small,188,1,4.4,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0.5667,0.9677,0,0,0,0,0,0.1288
27518599,6/14/26,9/9/18,5/31/26,207523208,7,Spectacular East Village Loft,https://www.airbnb.com/rooms/27518599,Manhattan,East Village,40.73148,-73.98309,Entire home/apt,Entire loft,4,2,3,2,0,0,0,193.6,108,30,183,1,136,6,1,1.44,4.92,4.76,4.9,4.91,4.85,4.86,4.89,f,1,255,49368,Individual,medium,Manhattan | Entire home/apt | medium,14,6,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.5484,0.5357,1,0.1667,0,0.5667,0.7742,0.8387,1,1,1,1,0.7041
27519196,6/15/26,9/2/18,8/2/25,50909051,10,Nice Bayside 1 bedroom Apartment,https://www.airbnb.com/rooms/27519196,Queens,Bayside,40.76542,-73.76273,Private room,Private room in rental unit,2,1,2,1,0,0,0,321.27,166,30,1125,1,16,1,0,0.17,4.56,4.5,4.75,5,4.63,4.31,4.63,f,1,60,19276,Individual,small,Queens | Private room | small,316,1,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.8667,0.0323,0,0,0,0,0.6774,0.5452
27610245,6/15/26,8/27/18,1/20/26,59765638,7,Brand New 1 Bedroom w/Parking-25 Mins to Manhattan,https://www.airbnb.com/rooms/27610245,Queens,Douglaston,40.76741,-73.74617,Entire home/apt,Entire rental unit,3,1,1,1,0,0,0,138.09,116,30,90,1,83,3,0,0.87,4.98,4.98,4.99,4.98,4.96,4.9,4.95,f,1,180,24856,Individual,medium,Queens | Entire home/apt | medium,145,3,4.6,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0.5333,1,0,0.5333,0.4516,0,0.6774,0.6822
27610367,6/15/26,5/29/21,1/5/26,85202871,5,Beyond Stay-ArthurAshe/JFK/UBS,https://www.airbnb.com/rooms/27610367,Queens,Rosedale,40.65405,-73.72614,Entire home/apt,Entire guest suite,3,1,4,1,0,0,0,120.96,192,30,1125,1,45,1,0,0.73,4.84,4.84,4.87,4.87,4.73,4.8,4.87,t,1,60,7258,Individual,medium,Queens | Entire home/apt | medium,160,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0.6452,1,1,1,1,1,0,0,0,0,0.474
27611047,6/15/26,5/19/24,5/24/26,119533332,2,Dingy’s Retreat,https://www.airbnb.com/rooms/27611047,Brooklyn,Flatbush,40.6453746,-73.9542477,Entire home/apt,Entire home,2,2,4,1,0,0,0,264,149,2,30,0,24,15,1,0.95,4.79,4.88,4.92,5,4.42,4.75,4.83,f,1,192,50688,Individual,small,Brooklyn | Entire home/apt | small,21,15,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.8333,0.4839,0,0.1333,0,0,0.6774,0.5918
27612876,6/15/26,8/12/18,6/5/26,205745676,7,Spotless. Private bath. in room. Center Flushing.,https://www.airbnb.com/rooms/27612876,Queens,Flushing,40.75922,-73.81958,Private room,Private room in home,2,1,1,1,1,0,0,160,332,1,1125,0,237,29,3,2.48,4.89,4.95,4.95,4.95,4.8,4.8,4.92,t,6,255,40800,Mid-Multi,small,Queens | Private room | small,9,29,4.8,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0.3667,0.4516,0.0645,0.2,0,0,0,0.0904
28314777,6/15/26,9/8/18,11/1/25,44924379,10,Queens Finest Luxury Place(hosted Rental),https://www.airbnb.com/rooms/28314777,Queens,Jamaica,40.69934,-73.78676,Private room,Private room in rental unit,2,2,2,1,0,0,0,166.43,365,30,1125,1,119,1,0,1.26,4.5,4.51,4.63,4.56,4.38,4.39,4.55,f,2,60,9986,Small-Multi,small,Queens | Private room | small,225,1,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27528305,6/14/26,8/17/18,4/8/26,7985095,11,Luxurious Hell’s Kitchen Famous Vibrant NYC!,https://www.airbnb.com/rooms/27528305,Manhattan,Hell's Kitchen,40.76397,-73.98833,Entire home/apt,Entire condo,3,1,1,1,0,0,0,289.45,242,30,1125,1,123,5,0,1.29,4.97,4.98,5,4.97,4.98,4.83,4.9,f,4,255,73810,Small-Multi,medium,Manhattan | Entire home/apt | medium,67,5,4.2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0.7333,1,0.2903,1,1,0,0,0.337
27622210,6/14/26,8/12/18,12/19/25,402569,7,Quiet and modern Williamsburg garden 1BR,https://www.airbnb.com/rooms/27622210,Brooklyn,Williamsburg,40.71192,-73.94581,Entire home/apt,Entire townhouse,2,1,1,1,0,0,0,171.86,73,30,1125,1,44,4,0,0.46,4.89,4.95,4.86,4.91,4.89,4.75,4.93,t,1,240,41246,Individual,small,Brooklyn | Entire home/apt | small,177,4,3.8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.9355,0.0645,0.9667,0.9677,0,0.6774,0.8
27637065,6/15/26,9/3/18,5/28/26,13462855,8,Airy Private Penthouse in a Brooklyn Brownstone :,https://www.airbnb.com/rooms/27637065,Brooklyn,Bedford-Stuyvesant,40.67992,-73.93789,Entire home/apt,Entire guest suite,2,1,1,1,0,0,0,421.67,345,2,1125,0,301,32,2,3.18,4.9,4.92,4.92,4.91,4.66,4.76,4.88,t,3,255,107526,Small-Multi,small,Brooklyn | Entire home/apt | small,17,33,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.3667,0.2903,0,0,0,0,0,0.0548
27658203,6/15/26,9/4/18,6/1/26,195517789,7,Sunny Room in Sunset Park Industry City Brooklyn,https://www.airbnb.com/rooms/27658203,Brooklyn,Sunset Park,40.6524,-74.00387,Private room,Private room in rental unit,1,1,1,1,1,0,0,177,234,2,1125,0,272,32,3,2.87,4.95,4.99,4.92,4.93,4.86,4.94,4.98,t,2,255,45135,Small-Multi,small,Brooklyn | Private room | small,13,32,4.8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0.0968,0,0.6452,1,1,0.7,0.129,0,0.0667,0.0968,0.2333,0.3226,0.3589
28324221,6/14/26,12/6/18,5/1/26,875830,14,Midtown large 1 bedroom apartment doorman elevator,https://www.airbnb.com/rooms/28324221,Manhattan,Midtown,40.75311,-73.97257,Entire home/apt,Entire condo,2,1,2,1,0,0,0,286.3,228,30,1125,1,44,6,0,0.48,4.93,4.91,4.98,4.89,4.91,4.75,4.95,t,1,255,73007,Individual,small,Manhattan | Entire home/apt | small,44,6,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0.6774,1,1,1,0.8065,0,0,0,0,0,0.3753
28329004,6/15/26,12/13/21,10/13/25,213907821,4,Luxury Cozy Retreat,https://www.airbnb.com/rooms/28329004,Queens,Rosedale,40.66286,-73.7294,Private room,Private room in home,2,1,2,1,1,0,0,196,350,3,27,0,35,5,0,0.64,4.94,4.97,4.91,4.97,4.94,4.86,4.97,f,1,64,12544,Individual,small,Queens | Private room | small,244,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.3,0.0645,0.129,0,0,0,0,0.0411
28334760,6/15/26,9/15/18,6/10/26,6770631,7,Boerum Hill Queen BR in a Classic NYC Brownstone,https://www.airbnb.com/rooms/28334760,Brooklyn,Boerum Hill,40.6863876,-73.985789,Private room,Private room in townhouse,2,1,1,1.5,1,0,0,225,88,2,1125,0,276,37,5,2.92,4.99,4.97,4.99,4.98,4.98,4.96,4.99,t,3,255,57375,Small-Multi,small,Brooklyn | Private room | small,4,38,4.2,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0.9032,0.0357,0.6452,1,1,0.9,0.9355,0.9032,0.8,0.6452,0.8333,0.4516,0.7589
27686998,6/14/26,2/15/19,9/1/25,137358866,8,Room in 4BR/1BA Woodside apt near 7 train,https://www.airbnb.com/rooms/27686998,Queens,Woodside,40.74138,-73.8921,Private room,Private room in rental unit,1,1,1,1,1,0,0,51.18,272,30,365,1,13,1,0,0.15,4.92,4.69,4.92,5,4.62,4.69,4.92,t,157,60,3071,Enterprise,small,Queens | Private room | small,286,1,5,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0.5667,1,1,0.4667,0,0,0,0.2548
27697284,6/14/26,11/17/18,4/27/26,875439,7,Cozy Spacious Loft Convenient to City,https://www.airbnb.com/rooms/27697284,Queens,Jackson Heights,40.75141,-73.8804,Entire home/apt,Entire rental unit,4,2,2,1,0,0,0,172.5,101,30,50,1,146,3,0,1.58,4.95,4.9,4.97,4.99,4.92,4.86,4.95,t,1,180,31050,Individual,medium,Queens | Entire home/apt | medium,48,3,4.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.8,1,0.2333,0.6774,0.7233
27703666,6/15/26,11/18/18,10/27/25,27610676,7,Sunny Large 1BR w/balcony,https://www.airbnb.com/rooms/27703666,Queens,Bayside,40.7623,-73.77426,Entire home/apt,Entire rental unit,4,1,1,1,0,0,0,124.33,287,30,1125,1,64,1,0,0.69,4.88,4.73,4.92,4.95,4.91,4.66,4.88,t,2,60,7460,Small-Multi,medium,Queens | Entire home/apt | medium,230,1,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0.5333,1,0.0645,0.9667,0,0,0,0.2137
28952972,6/14/26,9/3/19,9/23/25,91757655,7,"Luxury Penthouse Suite at the Manhattan Club, NYC",https://www.airbnb.com/rooms/28952972,Manhattan,Midtown,40.76419,-73.98048,Private room,Room in aparthotel,4,1,2,2,0,0,0,856,242,3,7,0,10,1,0,0.12,4.9,4.9,4.8,5,5,4.9,4.7,f,1,13,11128,Individual,medium,Manhattan | Private room | medium,264,1,5,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.6774,1,1,0.8667,0.0968,0,0,0.0968,0.1,0.1935,0.337
27731269,6/15/26,8/25/18,5/23/26,172113555,8,"Bed-Stuy Life-Sun lite, Garden view",https://www.airbnb.com/rooms/27731269,Brooklyn,Bedford-Stuyvesant,40.68579,-73.94151,Entire home/apt,Entire rental unit,2,1,2,1,0,0,0,357,294,5,10,0,218,18,1,2.29,4.9,4.92,4.94,4.95,4.81,4.81,4.94,f,2,230,82110,Small-Multi,small,Brooklyn | Entire home/apt | small,22,18,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.5333,0.5484,0.2258,0.5333,0.3548,0.1333,0,0.1945
27731372,6/23/26,7/6/19,1/8/26,163362268,8,Deluxe Double Room with 2 beds SHARED BATHROOM,https://www.airbnb.com/rooms/27731372,Manhattan,Gramercy,40.73412,-73.98529,Private room,Room in boutique hotel,2,1,1,4,0,1,0,84.57,333,30,60,1,15,4,0,0.18,4.67,4.8,4.93,4.27,4.8,4.73,4.53,f,14,240,20297,Mid-Multi,small,Manhattan | Private room | small,157,5,4.4,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.2667,0.7742,0,0,0,0,0,0.0877
28350560,6/14/26,6/19/19,4/26/26,37252076,7,Bright+Spacious NYC Bdrm (25mins to Museums),https://www.airbnb.com/rooms/28350560,Queens,East Elmhurst,40.75558,-73.88671,Private room,Private room in rental unit,1,1,1,1,1,0,0,62.43,128,30,360,1,13,3,0,0.15,4.77,4.62,4.92,5,4.92,4.77,4.69,f,1,180,11237,Individual,small,Queens | Private room | small,49,3,5,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.7419,0,0,0.6493
28368678,6/15/26,9/9/18,6/9/26,6770631,7,Boerum Hill Twin BR in a Classic NYC Brownstone,https://www.airbnb.com/rooms/28368678,Brooklyn,Boerum Hill,40.6863876,-73.985789,Private room,Private room in townhouse,2,1,2,1.5,1,0,0,254,128,2,1125,0,276,38,5,2.92,4.98,4.97,4.98,4.97,4.97,4.95,4.99,t,3,255,64770,Small-Multi,small,Brooklyn | Private room | small,5,38,5,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0.9032,0.0357,0.6452,1,1,0.9,0.6774,0.6774,0.6,0.5484,0.3,0.4516,0.6493
