listing_id,segment,match_method,n_peers,n_high_performers,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,predicted_fair_price_usd,residual_usd,pricing_signal
20801864,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,smoke_alarm; carbon_monoxide_alarm; iron; cooking_basics; dedicated_workspace; self_check_in; fire_extinguisher,7,126.26,-20.26,Below fair value (underpriced)
21369232,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,self_check_in,1,64.96,-9.16,Below fair value (underpriced)
21405904,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics; fire_extinguisher,6,159.97,-55.72,Below fair value (underpriced)
22794719,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,hair_dryer; cooking_basics; self_check_in; fire_extinguisher,4,63.55,-13.0,Below fair value (underpriced)
23712143,Bronx | Private room | small,exact_cohort,193,69,240,252.0,12.0,self_check_in; fire_extinguisher,2,77.09,-9.02,Below fair value (underpriced)
23120142,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,(none),0,55.01,3.73,Above fair value (overpriced)
26137379,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,(none),0,76.35,25.17,Above fair value (overpriced)
28250448,Bronx | Private room | small,exact_cohort,193,69,90,252.0,162.0,kitchen; bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; self_check_in,8,163.6,0.4,Above fair value (overpriced)
29117643,Bronx | Private room | small,exact_cohort,193,69,240,252.0,12.0,bed_linens; dedicated_workspace; fire_extinguisher,3,60.23,-4.14,Below fair value (underpriced)
28082095,Bronx | Private room | small,exact_cohort,193,69,205,252.0,47.0,self_check_in,1,221.24,30.76,Above fair value (overpriced)
28206135,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,bed_linens,1,61.15,-5.04,Below fair value (underpriced)
28872377,Bronx | Private room | small,exact_cohort,193,69,240,252.0,12.0,refrigerator; dedicated_workspace,2,52.35,-12.88,Below fair value (underpriced)
31513692,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,self_check_in,1,114.92,10.08,Above fair value (overpriced)
31514475,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,bed_linens,1,39.62,8.41,Above fair value (overpriced)
31758231,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,(none),0,64.73,-10.17,Below fair value (underpriced)
31859909,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,(none),0,60.79,-13.26,Below fair value (underpriced)
31881336,Bronx | Private room | small,exact_cohort,193,69,240,252.0,12.0,(none),0,62.9,-13.43,Below fair value (underpriced)
31317744,Bronx | Private room | small,exact_cohort,193,69,77,252.0,175.0,(none),0,200.11,37.89,Above fair value (overpriced)
32611977,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,kitchen; cooking_basics; self_check_in; fire_extinguisher,4,224.58,-87.33,Below fair value (underpriced)
33214803,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,dedicated_workspace,1,64.87,67.13,Above fair value (overpriced)
34197959,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; fire_extinguisher,7,59.73,-18.91,Below fair value (underpriced)
32940382,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,dedicated_workspace; fire_extinguisher,2,56.95,0.09,Above fair value (overpriced)
33613736,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,(none),0,56.18,-8.21,Below fair value (underpriced)
34592997,Bronx | Private room | small,exact_cohort,193,69,154,252.0,98.0,bed_linens; microwave; self_check_in; fire_extinguisher,4,193.17,-73.17,Below fair value (underpriced)
36939258,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,dishes_and_silverware; microwave; refrigerator; cooking_basics,4,62.13,-16.33,Below fair value (underpriced)
37240374,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,dedicated_workspace,1,62.85,-8.28,Below fair value (underpriced)
36571835,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,(none),0,59.56,-15.02,Below fair value (underpriced)
37325442,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,(none),0,263.77,-143.77,Below fair value (underpriced)
35996222,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,bed_linens; self_check_in,2,171.98,-6.48,Below fair value (underpriced)
38317957,Bronx | Private room | small,exact_cohort,193,69,192,252.0,60.0,dedicated_workspace; self_check_in,2,196.27,-109.6,Below fair value (underpriced)
38871661,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,bed_linens,1,51.21,19.31,Above fair value (overpriced)
38879859,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,(none),0,55.34,19.33,Above fair value (overpriced)
39355943,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,bed_linens; dishes_and_silverware; fire_extinguisher,3,59.89,-9.59,Below fair value (underpriced)
38573488,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,dedicated_workspace,1,68.35,-13.78,Below fair value (underpriced)
38573589,Bronx | Private room | small,exact_cohort,193,69,128,252.0,124.0,wifi; microwave; refrigerator; self_check_in,4,187.72,-56.39,Below fair value (underpriced)
39113138,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,(none),0,76.68,-8.78,Below fair value (underpriced)
41552434,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,bed_linens,1,60.27,-8.65,Below fair value (underpriced)
41647808,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,dedicated_workspace,1,194.23,-89.13,Below fair value (underpriced)
42406399,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,kitchen; dishes_and_silverware; cooking_basics; dedicated_workspace; self_check_in; fire_extinguisher,6,62.67,-3.67,Below fair value (underpriced)
42789033,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,bed_linens; hair_dryer; refrigerator; cooking_basics; dedicated_workspace; self_check_in; fire_extinguisher,7,43.23,-11.52,Below fair value (underpriced)
44282642,Bronx | Private room | small,exact_cohort,193,69,179,252.0,73.0,(none),0,250.71,-56.71,Below fair value (underpriced)
44475635,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,dishes_and_silverware; cooking_basics; dedicated_workspace; self_check_in,4,52.07,6.93,Above fair value (overpriced)
46375709,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,self_check_in; fire_extinguisher,2,55.44,-7.06,Below fair value (underpriced)
48740096,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,carbon_monoxide_alarm; hot_water; essentials; self_check_in; fire_extinguisher,5,134.11,-48.11,Below fair value (underpriced)
48741152,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,wifi; carbon_monoxide_alarm; fire_extinguisher,3,116.74,11.26,Above fair value (overpriced)
48445362,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,wifi,1,54.85,-17.92,Below fair value (underpriced)
50073324,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; refrigerator; self_check_in,8,57.41,10.25,Above fair value (overpriced)
50201085,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,wifi; kitchen; cooking_basics; fire_extinguisher,4,42.94,1.28,Above fair value (overpriced)
50797765,Bronx | Private room | small,exact_cohort,193,69,115,252.0,137.0,wifi; refrigerator; fire_extinguisher,3,182.54,-2.79,Below fair value (underpriced)
50918002,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,bed_linens; hair_dryer; self_check_in; fire_extinguisher,4,53.89,-13.46,Below fair value (underpriced)
51471374,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,(none),0,184.86,-13.53,Below fair value (underpriced)
51970344,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,(none),0,64.54,1.83,Above fair value (overpriced)
51713806,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,(none),0,62.84,3.53,Above fair value (overpriced)
51768775,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,bed_linens; dishes_and_silverware; fire_extinguisher,3,58.84,-3.97,Below fair value (underpriced)
52427990,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,hangers; microwave; fire_extinguisher,3,69.0,-14.57,Below fair value (underpriced)
52846635,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,hair_dryer; self_check_in,2,50.34,1.66,Above fair value (overpriced)
53414148,Bronx | Private room | small,exact_cohort,193,69,192,252.0,60.0,(none),0,259.5,23.0,Above fair value (overpriced)
53593168,Bronx | Private room | small,exact_cohort,193,69,243,252.0,9.0,(none),0,198.7,-33.7,Below fair value (underpriced)
54319024,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,kitchen; hair_dryer; essentials,3,64.28,27.55,Above fair value (overpriced)
54351650,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,(none),0,54.85,-1.9,Below fair value (underpriced)
501404598925361958,Bronx | Private room | small,exact_cohort,193,69,90,252.0,162.0,self_check_in,1,186.79,-8.01,Below fair value (underpriced)
565114924350358637,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,wifi,1,68.83,-10.28,Below fair value (underpriced)
558874976542597786,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,self_check_in; fire_extinguisher,2,81.18,-30.65,Below fair value (underpriced)
559572983981929450,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,refrigerator; self_check_in,2,72.61,-26.14,Below fair value (underpriced)
568715568448775342,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,iron; refrigerator; dedicated_workspace; self_check_in,4,56.33,-10.96,Below fair value (underpriced)
581707845699487740,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,iron; refrigerator; self_check_in,3,61.96,-14.39,Below fair value (underpriced)
599411803159805553,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,microwave; dedicated_workspace,2,261.25,-119.58,Below fair value (underpriced)
592923226218573943,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,microwave,1,63.64,-11.83,Below fair value (underpriced)
602019372802508438,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,hair_dryer; self_check_in,2,57.14,-9.94,Below fair value (underpriced)
602029215213888162,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,hair_dryer; self_check_in,2,53.7,-7.23,Below fair value (underpriced)
598928506031816181,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,wifi; hot_water; hangers; bed_linens; iron; essentials; microwave; cooking_basics,8,96.27,42.0,Above fair value (overpriced)
641503239935717251,Bronx | Private room | small,exact_cohort,193,69,218,252.0,34.0,self_check_in; fire_extinguisher,2,156.0,-16.0,Below fair value (underpriced)
641503565693174262,Bronx | Private room | small,exact_cohort,193,69,90,252.0,162.0,refrigerator,1,195.98,-65.98,Below fair value (underpriced)
633321495378275269,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,hangers; bed_linens; essentials; dedicated_workspace; fire_extinguisher,5,50.63,1.44,Above fair value (overpriced)
668784032759232580,Bronx | Private room | small,exact_cohort,193,69,240,252.0,12.0,hangers; bed_linens; hair_dryer; iron; dishes_and_silverware; dedicated_workspace; self_check_in; fire_extinguisher,8,40.44,5.79,Above fair value (overpriced)
663697610236716834,Bronx | Private room | small,exact_cohort,193,69,240,252.0,12.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; self_check_in; fire_extinguisher,13,44.27,3.86,Above fair value (overpriced)
663812250075043786,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,(none),0,139.55,-50.55,Below fair value (underpriced)
679810163377737065,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,dedicated_workspace; fire_extinguisher,2,64.5,-11.43,Below fair value (underpriced)
683832772356785161,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,kitchen; iron; microwave; cooking_basics; dedicated_workspace,5,182.77,22.64,Above fair value (overpriced)
700702850623136200,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,hair_dryer; cooking_basics; fire_extinguisher,3,142.87,5.63,Above fair value (overpriced)
704187120309184131,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,fire_extinguisher,1,164.43,-14.93,Below fair value (underpriced)
714567353707182889,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,hangers; microwave; refrigerator; dedicated_workspace; self_check_in,5,183.91,27.21,Above fair value (overpriced)
729851909412860042,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,hot_water; hangers; kitchen; bed_linens; hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; dedicated_workspace,10,54.34,12.48,Above fair value (overpriced)
729947657876634696,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; self_check_in,11,54.98,-22.88,Below fair value (underpriced)
748776693953354467,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,hair_dryer; dedicated_workspace,2,66.03,-19.98,Below fair value (underpriced)
750494588662372881,Bronx | Private room | small,exact_cohort,193,69,180,252.0,72.0,hair_dryer; self_check_in; fire_extinguisher,3,62.19,-18.92,Below fair value (underpriced)
750505282907380667,Bronx | Private room | small,exact_cohort,193,69,120,252.0,132.0,fire_extinguisher,1,72.56,-33.19,Below fair value (underpriced)
744215016935384966,Bronx | Private room | small,exact_cohort,193,69,51,252.0,201.0,essentials; microwave; dedicated_workspace; self_check_in,4,232.1,-11.17,Below fair value (underpriced)
744796548590277337,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,refrigerator; fire_extinguisher,2,76.78,24.02,Above fair value (overpriced)
735740047616638963,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,fire_extinguisher,1,233.38,-13.38,Below fair value (underpriced)
758170978075093624,Bronx | Private room | small,exact_cohort,193,69,240,252.0,12.0,hangers; hair_dryer; iron; refrigerator; dedicated_workspace; self_check_in; fire_extinguisher,7,42.92,-4.75,Below fair value (underpriced)
766590908640895287,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,essentials; fire_extinguisher,2,201.06,-37.06,Below fair value (underpriced)
766655006057705213,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,fire_extinguisher,1,172.86,2.64,Above fair value (overpriced)
766677884307151479,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,fire_extinguisher,1,188.63,-57.39,Below fair value (underpriced)
777403051452968837,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,microwave,1,158.61,30.39,Above fair value (overpriced)
785853179336797488,Bronx | Private room | small,exact_cohort,193,69,240,252.0,12.0,bed_linens,1,63.47,-21.8,Below fair value (underpriced)
801711929496391506,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,(none),0,60.09,40.94,Above fair value (overpriced)
792762785362533299,Bronx | Private room | small,exact_cohort,193,69,166,252.0,86.0,(none),0,168.3,-41.3,Below fair value (underpriced)
793439340837320926,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,(none),0,160.62,-17.62,Below fair value (underpriced)
825477784904207437,Bronx | Private room | small,exact_cohort,193,69,102,252.0,150.0,hair_dryer; refrigerator; fire_extinguisher,3,189.91,-65.41,Below fair value (underpriced)
826143163900874973,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; self_check_in; fire_extinguisher,13,42.01,-0.01,Below fair value (underpriced)
841959017859906169,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,wifi,1,164.44,46.68,Above fair value (overpriced)
857869072143873415,Bronx | Private room | small,exact_cohort,193,69,255,252.0,-3.0,(none),0,126.19,-42.69,Below fair value (underpriced)
872682429699521331,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,bed_linens; fire_extinguisher,2,57.11,-3.0,Below fair value (underpriced)
872684583358280151,Bronx | Private room | small,exact_cohort,193,69,60,252.0,192.0,bed_linens; fire_extinguisher,2,59.77,-11.39,Below fair value (underpriced)
