listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier,market_segment,actual_price_usd,predicted_fair_price_usd,prediction_sd_usd,prediction_uncertainty_pct,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal
930566199035367009,Great studio on Columbus Circle,https://www.airbnb.com/rooms/930566199035367009,Manhattan,Midtown,Entire home/apt,Entire rental unit,Small-Multi,monthly,132.57,207.92,46.69,0.2246,66.3,Medium,-75.35,-0.3624,Below fair value (review price)
943789666349337789,Luxury home by JFK,https://www.airbnb.com/rooms/943789666349337789,Queens,Laurelton,Entire home/apt,Entire home,Small-Multi,monthly,236.36,233.91,57.95,0.2477,25.3,Low,2.45,0.0105,Above fair value (review price)
944241745269749895,Perfectly Located in the Lower East Side,https://www.airbnb.com/rooms/944241745269749895,Manhattan,Chinatown,Private room,Private room in rental unit,Individual,monthly,318.27,157.49,36.58,0.2322,40.3,Low,160.78,1.0209,Above fair value (review price)
944898365098168917,Bliss House • Fifth Ave • Prestige 1-Bed • No4B,https://www.airbnb.com/rooms/944898365098168917,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,385.6,178.98,39.73,0.222,84.5,High,206.62,1.1545,Above fair value (review price)
944912791363398658,Rove Travel | Pioneer I | Massive 2BR Loft,https://www.airbnb.com/rooms/944912791363398658,Manhattan,Greenwich Village,Entire home/apt,Entire rental unit,Enterprise,monthly,418.48,396.02,91.8,0.2318,41.1,Low,22.46,0.0567,Above fair value (review price)
923197559312516663,The Sutton • Vibe 8710,https://www.airbnb.com/rooms/923197559312516663,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,201.68,214.6,48.25,0.2248,64.9,Medium,-12.92,-0.0602,Below fair value (review price)
923207690874951698,The Lisa • Vibe 8711,https://www.airbnb.com/rooms/923207690874951698,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,208.5,194.51,43.18,0.222,84.5,High,13.99,0.0719,Above fair value (review price)
923284967585951633,Bright and spacious in Williamsburg,https://www.airbnb.com/rooms/923284967585951633,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Small-Multi,monthly,387.6,193.04,42.94,0.2224,77.9,High,194.56,1.0079,Above fair value (review price)
923974573909245693,2 bed- North Williamsburg,https://www.airbnb.com/rooms/923974573909245693,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Small-Multi,monthly,186.33,188.2,41.86,0.2224,78.6,High,-1.87,-0.01,Below fair value (review price)
924124016591986136,Huge 2 bed new penthouse condo in Long Island city,https://www.airbnb.com/rooms/924124016591986136,Queens,Long Island City,Entire home/apt,Entire condo,Individual,monthly,442.5,202.08,46.79,0.2315,41.6,Low,240.42,1.1898,Above fair value (review price)
924473300535110753,Greenwich Village floor-through 3BR close to Park,https://www.airbnb.com/rooms/924473300535110753,Manhattan,Greenwich Village,Entire home/apt,Entire rental unit,Individual,monthly,1340.45,543.38,125.73,0.2314,42.4,Low,797.07,1.4669,Above fair value (review price)
924510090567827314,78-4A 2BR Duplex with a private outdoor UES,https://www.airbnb.com/rooms/924510090567827314,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,396.0,273.03,60.59,0.2219,86.2,High,122.97,0.4504,Above fair value (review price)
930909837577753906,69st station is 8min walk,https://www.airbnb.com/rooms/930909837577753906,Queens,Woodside,Private room,Private room in townhouse,Enterprise,monthly,71.93,55.77,13.05,0.234,36.4,Low,16.16,0.2898,Above fair value (review price)
930937060232117710,8min walk to 69st and 74st station,https://www.airbnb.com/rooms/930937060232117710,Queens,Woodside,Private room,Private room in townhouse,Enterprise,monthly,71.93,64.74,15.15,0.234,36.4,Low,7.19,0.111,Above fair value (review price)
930978213389554305,8min from Subway 69st station,https://www.airbnb.com/rooms/930978213389554305,Queens,Woodside,Private room,Private room in townhouse,Enterprise,monthly,49.8,62.77,14.69,0.234,36.4,Low,-12.97,-0.2067,Below fair value (review price)
947357514213752269,City Gem 3!,https://www.airbnb.com/rooms/947357514213752269,Brooklyn,Canarsie,Entire home/apt,Entire rental unit,Individual,monthly,82.97,91.81,21.42,0.2334,37.5,Low,-8.84,-0.0963,Below fair value (review price)
947406723156322893,Mellow Yellow Private Bedroom,https://www.airbnb.com/rooms/947406723156322893,Brooklyn,Dyker Heights,Private room,Private room in rental unit,Small-Multi,monthly,62.67,60.63,15.36,0.2533,23.1,Low,2.04,0.0336,Above fair value (review price)
931754909794665307,Rustic Boho near Yankee Stadium,https://www.airbnb.com/rooms/931754909794665307,Bronx,Highbridge,Entire home/apt,Entire rental unit,Individual,monthly,59.17,114.08,30.32,0.2658,21.3,Low,-54.91,-0.4813,Below fair value (review price)
931755371526339724,Modern and Charming Studio in Chelsea #6148,https://www.airbnb.com/rooms/931755371526339724,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Enterprise,monthly,206.5,219.19,49.11,0.2241,68.9,Medium,-12.69,-0.0579,Below fair value (review price)
932578265767796981,West Village Penthouse | Skylight | Cobblestone,https://www.airbnb.com/rooms/932578265767796981,Manhattan,West Village,Entire home/apt,Entire rental unit,Mid-Multi,monthly,266.68,302.99,69.14,0.2282,52.2,Low,-36.31,-0.1199,Below fair value (review price)
948160046984994544,Sapphire Cove 2 Bedrooms with balcony and backyard,https://www.airbnb.com/rooms/948160046984994544,Brooklyn,Brownsville,Entire home/apt,Entire rental unit,Individual,monthly,108.43,133.15,31.37,0.2356,34.5,Low,-24.72,-0.1856,Below fair value (review price)
924865714349459795,Comfortable Shared NYC room near public Transit,https://www.airbnb.com/rooms/924865714349459795,Bronx,Soundview,Private room,Private room in home,Small-Multi,monthly,53.97,49.58,12.79,0.2579,22.1,Low,4.39,0.0885,Above fair value (review price)
925671449931187449,10minfromJfk+bustop+shoppin,https://www.airbnb.com/rooms/925671449931187449,Queens,Jamaica,Private room,Private room in bed and breakfast,Small-Multi,monthly,58.4,68.29,17.68,0.2589,22.0,Low,-9.89,-0.1448,Below fair value (review price)
932865847860645621,Brooklyns Best,https://www.airbnb.com/rooms/932865847860645621,Brooklyn,Flatlands,Entire home/apt,Entire home,Individual,monthly,96.63,123.23,30.0,0.2434,28.1,Low,-26.6,-0.2158,Below fair value (review price)
948529812205693771,NYC Exclusive Room 3,https://www.airbnb.com/rooms/948529812205693771,Manhattan,Chinatown,Private room,Private room in rental unit,Mid-Multi,monthly,46.1,100.81,23.5,0.2331,37.9,Low,-54.71,-0.5427,Below fair value (review price)
925724714155045793,Lafayette 5 - Large Private Basement Bedroom,https://www.airbnb.com/rooms/925724714155045793,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Mid-Multi,monthly,81.13,114.71,25.68,0.2239,70.4,Medium,-33.58,-0.2927,Below fair value (review price)
926278118317339832,Beauty by Kings County \ Down State Hospital PLG 1,https://www.airbnb.com/rooms/926278118317339832,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,Entire rental unit,Small-Multi,monthly,97.33,98.63,22.58,0.229,49.1,Low,-1.3,-0.0132,Below fair value (review price)
926458270520965380,"Prospect Park room, AC, laundry, wardrobe #576",https://www.airbnb.com/rooms/926458270520965380,Brooklyn,Flatbush,Private room,Private room in rental unit,Enterprise,monthly,52.93,95.74,22.01,0.2299,46.0,Low,-42.81,-0.4471,Below fair value (review price)
926728872918912348,Dream Chelsea apt with a backyard!,https://www.airbnb.com/rooms/926728872918912348,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Individual,monthly,151.3,246.85,55.22,0.2237,72.6,Medium,-95.55,-0.3871,Below fair value (review price)
927552764907318502,Wonderful Garden Aptmnt,https://www.airbnb.com/rooms/927552764907318502,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,Small-Multi,monthly,191.55,157.98,35.31,0.2235,72.8,Medium,33.57,0.2125,Above fair value (review price)
933401156085324658,Roomy space for Traveling pros,https://www.airbnb.com/rooms/933401156085324658,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Enterprise,monthly,77.73,90.08,20.12,0.2233,73.8,Medium,-12.35,-0.1371,Below fair value (review price)
949400303873290231,Bliss House • Fifth Ave • Grand 2-Bed • No4A,https://www.airbnb.com/rooms/949400303873290231,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,752.13,282.63,62.74,0.222,84.5,High,469.5,1.6612,Above fair value (review price)
933401164471711683,"""Cozy QueenRetreat with Workspace and AmpleCloset""",https://www.airbnb.com/rooms/933401164471711683,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Enterprise,monthly,70.7,94.74,21.16,0.2233,73.8,Medium,-24.04,-0.2538,Below fair value (review price)
928436525828395953,Acogedor espacio,https://www.airbnb.com/rooms/928436525828395953,Queens,Long Island City,Private room,Private room in rental unit,Individual,monthly,92.93,60.66,13.9,0.2292,48.4,Low,32.27,0.532,Above fair value (review price)
928632961796271539,Spectacular 1 bedroom!,https://www.airbnb.com/rooms/928632961796271539,Manhattan,East Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,178.83,152.01,34.11,0.2244,67.0,Medium,26.82,0.1764,Above fair value (review price)
949902736506232978,Designer Waterfront 2BR 2BA Loft + Private Parking,https://www.airbnb.com/rooms/949902736506232978,Brooklyn,Red Hook,Entire home/apt,Entire condo,Individual,monthly,419.64,262.78,65.5,0.2492,24.7,Low,156.86,0.5969,Above fair value (review price)
950613063933116818,The Dreamcatcher Room NYC @ BK Loft,https://www.airbnb.com/rooms/950613063933116818,Brooklyn,Williamsburg,Private room,Private room in loft,Small-Multi,monthly,71.9,105.83,25.83,0.2441,27.4,Low,-33.93,-0.3206,Below fair value (review price)
950633540058086852,The Playboy Room NYC @ BK Loft,https://www.airbnb.com/rooms/950633540058086852,Brooklyn,Williamsburg,Private room,Private room in loft,Small-Multi,monthly,80.26,99.18,24.2,0.2441,27.4,Low,-18.92,-0.1907,Below fair value (review price)
950945548518671288,One bedroom apartment,https://www.airbnb.com/rooms/950945548518671288,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,Small-Multi,monthly,147.5,152.89,34.69,0.2269,56.7,Medium,-5.39,-0.0353,Below fair value (review price)
953648370950219232,Charming 1BR Suite | Private Entry |Yard| King Bed,https://www.airbnb.com/rooms/953648370950219232,Bronx,Schuylerville,Entire home/apt,Entire rental unit,Small-Multi,monthly,106.15,122.33,32.53,0.2659,21.2,Low,-16.18,-0.1322,Below fair value (review price)
953831266529128673,3 Bedroom Oasis in Brooklyn,https://www.airbnb.com/rooms/953831266529128673,Brooklyn,Canarsie,Entire home/apt,Entire rental unit,Small-Multi,monthly,142.25,183.72,42.9,0.2335,37.1,Low,-41.47,-0.2257,Below fair value (review price)
953873085836036385,~Boho Style Studio~UWS~,https://www.airbnb.com/rooms/953873085836036385,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Mid-Multi,monthly,212.86,139.67,31.16,0.2231,74.7,Medium,73.19,0.5241,Above fair value (review price)
950977050079855273,4 stops from Manhattan Bed in Astoria West,https://www.airbnb.com/rooms/950977050079855273,Queens,Astoria,Private room,Private room in rental unit,Small-Multi,monthly,57.17,82.25,18.7,0.2274,55.7,Medium,-25.08,-0.3049,Below fair value (review price)
951320538131260952,Brooklyn Apt-Close to Manhattan,https://www.airbnb.com/rooms/951320538131260952,Brooklyn,East New York,Entire home/apt,Entire rental unit,Small-Multi,monthly,66.4,76.07,17.39,0.2286,50.8,Low,-9.67,-0.1271,Below fair value (review price)
951574179875158805,Room in 3BR1BA Elmhurst near 7 train 90 St Station,https://www.airbnb.com/rooms/951574179875158805,Queens,Elmhurst,Private room,Private room in rental unit,Enterprise,monthly,68.34,77.1,17.69,0.2294,47.8,Low,-8.76,-0.1136,Below fair value (review price)
952213620811085307,The Vibe on 5th XVI • Vibe 8765,https://www.airbnb.com/rooms/952213620811085307,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,275.07,233.77,52.56,0.2248,64.9,Medium,41.3,0.1767,Above fair value (review price)
952230046768622631,The Vibe on 5th XVII • Vibe 8766,https://www.airbnb.com/rooms/952230046768622631,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,257.46,247.56,55.66,0.2248,64.9,Medium,9.9,0.04,Above fair value (review price)
952235385988026953,The Vibe on 5th X • Vibe 8759,https://www.airbnb.com/rooms/952235385988026953,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,295.55,222.89,50.11,0.2248,64.9,Medium,72.66,0.326,Above fair value (review price)
952282208649608234,The Vibe on 5th VI • Vibe 8755,https://www.airbnb.com/rooms/952282208649608234,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,289.6,215.57,48.47,0.2248,64.9,Medium,74.03,0.3434,Above fair value (review price)
952440321735513154,The Vibe on 5th XII • Vibe 8761,https://www.airbnb.com/rooms/952440321735513154,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,267.48,215.98,48.56,0.2248,64.9,Medium,51.5,0.2384,Above fair value (review price)
952451857525858755,The Vibe on 5th XIV • Vibe 8763,https://www.airbnb.com/rooms/952451857525858755,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,307.04,228.4,51.35,0.2248,64.9,Medium,78.64,0.3443,Above fair value (review price)
952455301934953242,The Vibe on 5th • Vibe 8750,https://www.airbnb.com/rooms/952455301934953242,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,256.04,228.07,51.28,0.2248,64.9,Medium,27.97,0.1226,Above fair value (review price)
952465726593503508,The Vibe on 5th II • Vibe 8751,https://www.airbnb.com/rooms/952465726593503508,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,257.46,232.3,52.23,0.2248,64.9,Medium,25.16,0.1083,Above fair value (review price)
952468798459016382,The Vibe on 5th III • Vibe 8752,https://www.airbnb.com/rooms/952468798459016382,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,262.86,235.63,52.98,0.2248,64.9,Medium,27.23,0.1156,Above fair value (review price)
952471368632957564,The Vibe on 5th IV • Vibe 8753,https://www.airbnb.com/rooms/952471368632957564,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,286.11,229.33,51.56,0.2248,64.9,Medium,56.78,0.2476,Above fair value (review price)
952473552453018401,The Vibe on 5th V • Vibe 8754,https://www.airbnb.com/rooms/952473552453018401,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,monthly,247.9,203.54,45.76,0.2248,64.9,Medium,44.36,0.2179,Above fair value (review price)
952878493728030140,Village Loft-Like Full Floor Apt,https://www.airbnb.com/rooms/952878493728030140,Manhattan,East Village,Entire home/apt,Entire rental unit,Individual,monthly,718.92,264.51,59.52,0.225,64.7,Medium,454.41,1.7179,Above fair value (review price)
954203854664822839,Flatiron Loft,https://www.airbnb.com/rooms/954203854664822839,Manhattan,Chelsea,Entire home/apt,Entire loft,Individual,monthly,805.73,253.0,58.51,0.2313,42.7,Low,552.73,2.1847,Above fair value (review price)
954215877577072004,Central park room at upper west,https://www.airbnb.com/rooms/954215877577072004,Manhattan,Upper West Side,Private room,Private room in rental unit,Small-Multi,monthly,76.66,108.61,24.33,0.224,69.2,Medium,-31.95,-0.2942,Below fair value (review price)
935027213162316016,Modern Brooklyn Townhouse,https://www.airbnb.com/rooms/935027213162316016,Brooklyn,Bushwick,Entire home/apt,Entire townhouse,Small-Multi,monthly,272.86,428.73,98.8,0.2304,44.7,Low,-155.87,-0.3636,Below fair value (review price)
935537402485139223,1000 sqft Gallery Loft Space,https://www.airbnb.com/rooms/935537402485139223,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Individual,monthly,260.0,189.96,42.23,0.2223,82.5,High,70.04,0.3687,Above fair value (review price)
961583712267369586,"Relaxing Full Bed&Workspace with Backyard Access""",https://www.airbnb.com/rooms/961583712267369586,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Enterprise,monthly,64.12,91.8,20.5,0.2233,73.8,Medium,-27.68,-0.3015,Below fair value (review price)
935641323037716462,"Pristine Sanctuary, Little Italy",https://www.airbnb.com/rooms/935641323037716462,Manhattan,Little Italy,Entire home/apt,Entire rental unit,Small-Multi,monthly,209.93,219.2,50.89,0.2321,40.4,Low,-9.27,-0.0423,Below fair value (review price)
954370729256029436,Cozy Room in Manhattan,https://www.airbnb.com/rooms/954370729256029436,Manhattan,Washington Heights,Private room,Private room in rental unit,Small-Multi,monthly,63.43,63.82,14.52,0.2275,54.8,Low,-0.39,-0.0061,Below fair value (review price)
954409858822364497,Garden Oasis | NYC Convenience,https://www.airbnb.com/rooms/954409858822364497,Queens,Astoria,Entire home/apt,Entire rental unit,Small-Multi,monthly,149.37,141.36,31.91,0.2257,61.0,Medium,8.01,0.0567,Above fair value (review price)
954416106078461534,"Luxury Room 2C @ E, J, F Train, LIRR, JFK airport.",https://www.airbnb.com/rooms/954416106078461534,Queens,Jamaica,Private room,Private room in home,Mid-Multi,monthly,50.17,47.0,10.98,0.2336,37.0,Low,3.17,0.0676,Above fair value (review price)
